shipment_id,created_date,shipped_date,delivered_date,sender_country,origin_center,destination_region,weight_grams,shipment_type,delivery_status,delay_reason,distance_km,return_reason,customer_rating,is_holiday_season
1498,2024-07-08,2024-07-08,2024-07-11,LT,Klaipeda,Vilnius,2522,Registered,Delivered,None,178,,2,False
1499,2024-03-06,2024-03-08,2024-03-12,LT,Siauliai,Klaipeda,1159,Standard,Delivered,None,196,,5,False
1500,2024-12-21,2024-12-23,2024-12-24,LT,Vilnius,Siauliai,768,Registered,Delivered,None,148,,1,True
1501,2024-02-21,2024-02-21,2024-02-23,LT,Kaunas,Klaipeda,4993,Standard,Delivered,None,345,,3,False
1502,2024-09-21,2024-09-21,2024-09-22,LT,Panevezys,Vilnius,616,EMS,Delivered,None,11,,5,False
1503,2024-07-19,2024-07-19,2024-07-20,LT,Klaipeda,Vilnius,4049,Standard,Delivered,None,346,,2,False
1504,2024-09-22,2024-09-24,2024-09-27,LT,Klaipeda,Kaunas,1812,Express,Delivered,None,136,,3,False
1505,2024-02-03,2024-02-05,2024-02-06,LT,Klaipeda,Vilnius,1004,Standard,Delivered,None,302,,4,False
1506,2024-04-29,2024-04-29,2024-05-01,LT,Siauliai,Kaunas,3786,Express,Delivered,None,349,,3,False
1507,2024-04-10,2024-04-11,2024-04-13,LT,Siauliai,Siauliai,3562,Standard,Delivered,None,148,,4,False
1508,2024-06-03,2024-06-04,2024-06-11,LT,Kaunas,Panevezys,1308,Standard,Delayed,Weather,22,,1,False
1509,2024-12-20,2024-12-22,2024-12-23,LT,Vilnius,Kaunas,4099,Registered,Delivered,None,228,,5,True
1510,2024-09-26,2024-09-26,2024-09-28,LT,Panevezys,Klaipeda,1943,Standard,Delivered,None,251,,1,False
1511,2024-08-29,2024-08-29,2024-08-30,LT,Klaipeda,Vilnius,4199,Express,Delivered,None,29,,5,False
1512,2024-08-20,2024-08-20,2024-08-24,LT,Kaunas,Kaunas,1741,Standard,Delivered,None,68,,5,False
1513,2024-04-26,2024-04-28,2024-04-29,LT,Klaipeda,Vilnius,517,EMS,Delivered,None,58,,3,False
1514,2024-06-12,2024-06-13,2024-06-16,LT,Panevezys,Kaunas,2750,EMS,Delivered,None,293,,1,False
1515,2024-02-12,2024-02-13,2024-02-16,LT,Klaipeda,Vilnius,949,Registered,Delivered,None,30,,4,False
1516,2024-07-04,2024-07-06,,LT,Kaunas,Panevezys,4064,EMS,Lost,Weather,116,,1,False
1517,2024-08-10,2024-08-12,2024-08-13,LT,Klaipeda,Panevezys,3044,Standard,Delivered,None,235,,1,False
1518,2024-08-15,2024-08-17,2024-08-20,LT,Siauliai,Kaunas,4689,Standard,Delivered,None,250,,2,False
1519,2024-03-19,2024-03-19,2024-03-22,LT,Kaunas,Kaunas,2147,EMS,Delivered,None,27,,4,False
1520,2024-09-07,2024-09-07,2024-09-09,LT,Vilnius,Klaipeda,1185,Express,Delivered,None,122,,3,False
1521,2024-02-17,2024-02-17,,LT,Klaipeda,Siauliai,2028,Registered,Returned,Weather,324,Damaged,1,False
1522,2024-12-14,2024-12-16,2024-12-19,LT,Kaunas,Vilnius,3082,Registered,Delivered,None,214,,5,True
1523,2024-11-17,2024-11-17,2024-11-18,LT,Klaipeda,Siauliai,3747,Standard,Delivered,None,95,,1,True
1524,2024-01-09,2024-01-10,2024-01-11,LT,Vilnius,Panevezys,1744,Express,Delivered,None,322,,5,False
1525,2024-06-20,2024-06-20,2024-06-21,LT,Panevezys,Siauliai,3595,Express,Delivered,None,55,,2,False
1526,2024-08-02,2024-08-04,2024-08-05,LT,Panevezys,Vilnius,196,Express,Delivered,None,127,,4,False
1527,2024-11-03,2024-11-04,2024-11-08,LT,Siauliai,Siauliai,3399,Registered,Delivered,None,334,,1,True
1528,2024-05-07,2024-05-07,,LT,Panevezys,Klaipeda,482,Standard,Lost,Address error,55,,5,False
1529,2024-01-04,2024-01-04,,LT,Siauliai,Siauliai,1508,Standard,Lost,High volume,206,,2,False
1530,2024-11-08,2024-11-08,,LT,Panevezys,Kaunas,138,EMS,Returned,High volume,29,Address incorrect,3,True
1531,2024-04-27,2024-04-29,2024-05-03,LT,Kaunas,Panevezys,4400,Standard,Delivered,None,166,,3,False
1532,2024-09-27,2024-09-27,2024-09-30,LT,Klaipeda,Panevezys,1002,Registered,Delayed,High volume,249,,1,False
1533,2024-05-31,2024-05-31,2024-06-01,LT,Vilnius,Panevezys,1157,Registered,Delivered,None,315,,1,False
1534,2024-08-10,2024-08-11,2024-08-12,LT,Kaunas,Kaunas,810,EMS,Delivered,None,124,,5,False
1535,2024-08-14,2024-08-14,2024-08-16,LT,Panevezys,Kaunas,3465,Registered,Delivered,None,62,,5,False
1536,2024-03-19,2024-03-20,2024-03-21,LT,Panevezys,Vilnius,3745,Registered,Delivered,None,95,,2,False
1537,2024-12-27,2024-12-29,2025-01-02,LT,Vilnius,Siauliai,3584,Express,Delivered,None,250,,4,True
1538,2024-11-19,2024-11-19,2024-11-27,LT,Siauliai,Klaipeda,657,Express,Delayed,Sorting issue,81,,2,True
1539,2024-08-13,2024-08-15,2024-08-16,LT,Siauliai,Vilnius,2757,Express,Delivered,None,89,,1,False
1540,2024-06-29,2024-06-30,2024-07-02,LT,Siauliai,Panevezys,4319,Standard,Delivered,None,84,,2,False
1541,2024-06-13,2024-06-13,2024-06-15,LT,Panevezys,Panevezys,2167,Standard,Delivered,None,161,,2,False
1542,2024-04-23,2024-04-25,2024-04-29,LT,Panevezys,Siauliai,3255,Standard,Delivered,None,5,,2,False
1543,2024-03-21,2024-03-22,2024-03-28,LT,Vilnius,Vilnius,3986,Registered,Delayed,Sorting issue,243,,2,False
1544,2024-09-03,2024-09-04,2024-09-07,LT,Siauliai,Vilnius,4587,Standard,Delivered,None,270,,1,False
1545,2024-05-02,2024-05-04,2024-05-07,LT,Panevezys,Panevezys,3312,Registered,Delivered,None,168,,4,False
1546,2024-11-27,2024-11-29,2024-12-01,LT,Kaunas,Klaipeda,3028,EMS,Delivered,None,293,,1,True
1547,2024-03-05,2024-03-06,2024-03-07,LT,Vilnius,Vilnius,789,Registered,Delivered,None,93,,5,False
1548,2024-02-28,2024-02-29,2024-03-04,LT,Vilnius,Panevezys,2661,Registered,Delivered,None,224,,3,False
1549,2024-03-07,2024-03-08,2024-03-10,LT,Klaipeda,Klaipeda,4880,Standard,Delivered,None,317,,3,False
1550,2024-06-13,2024-06-15,2024-06-16,LT,Siauliai,Kaunas,4481,Registered,Delivered,None,236,,5,False
1551,2024-11-09,2024-11-09,2024-11-11,LT,Kaunas,Kaunas,2635,EMS,Delivered,None,293,,5,True
1552,2024-01-01,2024-01-02,2024-01-03,LT,Siauliai,Panevezys,4372,EMS,Delivered,None,38,,1,False
1553,2024-03-27,2024-03-27,2024-03-30,LT,Panevezys,Vilnius,3103,Standard,Delivered,None,173,,1,False
1554,2024-01-06,2024-01-08,2024-01-12,LT,Vilnius,Siauliai,379,EMS,Delivered,None,128,,1,False
1555,2024-06-25,2024-06-25,2024-06-28,LT,Klaipeda,Panevezys,1929,Standard,Delivered,None,255,,5,False
1556,2024-03-30,2024-03-30,2024-04-01,LT,Kaunas,Panevezys,2184,Registered,Delivered,None,87,,5,False
1557,2024-09-28,2024-09-30,2024-10-02,LT,Vilnius,Panevezys,2520,EMS,Delivered,None,243,,3,False
1558,2024-06-16,2024-06-16,2024-06-18,LT,Panevezys,Vilnius,3700,EMS,Delivered,None,100,,3,False
1559,2024-11-19,2024-11-19,2024-11-22,LT,Klaipeda,Vilnius,940,Standard,Delivered,None,319,,4,True
1560,2024-06-16,2024-06-17,2024-06-20,LT,Panevezys,Vilnius,952,EMS,Delivered,None,158,,2,False
1561,2024-12-08,2024-12-10,2024-12-11,LT,Siauliai,Kaunas,3045,Standard,Delivered,None,302,,2,True
1562,2024-11-21,2024-11-22,2024-11-26,LT,Klaipeda,Siauliai,3704,EMS,Delivered,None,72,,3,True
1563,2024-10-08,2024-10-09,2024-10-10,LT,Panevezys,Klaipeda,1104,Express,Delivered,None,204,,4,False
1564,2024-03-31,2024-03-31,2024-04-02,LT,Siauliai,Klaipeda,307,Standard,Delivered,None,63,,1,False
1565,2024-03-10,2024-03-12,,LT,Kaunas,Kaunas,1564,Standard,Returned,High volume,332,Damaged,5,False
1566,2024-02-07,2024-02-07,2024-02-11,LT,Siauliai,Panevezys,3656,Registered,Delivered,None,19,,5,False
1567,2024-11-01,2024-11-03,2024-11-05,LT,Vilnius,Klaipeda,3979,Registered,Delivered,None,178,,4,True
1568,2024-07-23,2024-07-25,,LT,Vilnius,Vilnius,4264,Registered,Returned,Address error,141,Recipient unavailable,5,False
1569,2024-08-31,2024-08-31,2024-09-01,LT,Panevezys,Klaipeda,2723,Express,Delivered,None,19,,2,False
1570,2024-02-02,2024-02-03,2024-02-07,LT,Klaipeda,Siauliai,4197,Standard,Delivered,None,86,,4,False
1571,2024-10-30,2024-11-01,2024-11-02,LT,Klaipeda,Vilnius,3474,Standard,Delivered,None,273,,4,False
1572,2024-08-16,2024-08-18,2024-08-19,LT,Vilnius,Siauliai,1695,Standard,Delivered,None,10,,5,False
1573,2024-11-27,2024-11-27,2024-12-01,LT,Panevezys,Panevezys,373,EMS,Delivered,None,265,,3,True
1574,2024-08-30,2024-09-01,2024-09-09,LT,Klaipeda,Panevezys,1428,Registered,Delayed,Sorting issue,175,,4,False
1575,2024-09-04,2024-09-04,2024-09-07,LT,Panevezys,Kaunas,1419,Express,Delivered,None,209,,3,False
1576,2024-12-06,2024-12-07,2024-12-10,LT,Klaipeda,Siauliai,1782,EMS,Delivered,None,345,,4,True
1577,2024-03-15,2024-03-15,,LT,Panevezys,Kaunas,592,Express,Lost,Weather,52,,4,False
1578,2024-06-03,2024-06-04,2024-06-05,LT,Vilnius,Kaunas,896,Express,Delivered,None,250,,3,False
1579,2024-10-28,2024-10-28,2024-10-29,LT,Vilnius,Vilnius,393,EMS,Delivered,None,345,,4,False
1580,2024-07-01,2024-07-03,2024-07-06,LT,Vilnius,Kaunas,1182,Express,Delivered,None,111,,2,False
1581,2024-07-17,2024-07-17,2024-07-18,LT,Siauliai,Siauliai,1386,Registered,Delivered,None,101,,5,False
1582,2024-10-09,2024-10-09,2024-10-11,LT,Siauliai,Kaunas,1415,EMS,Delivered,None,183,,2,False
1583,2024-05-11,2024-05-11,2024-05-13,LT,Panevezys,Panevezys,4785,Express,Delivered,None,161,,2,False
1584,2024-06-11,2024-06-12,2024-06-16,LT,Kaunas,Kaunas,139,Registered,Delivered,None,250,,2,False
1585,2024-01-03,2024-01-04,2024-01-11,LT,Klaipeda,Vilnius,3820,Standard,Delayed,High volume,187,,5,False
1586,2024-04-20,2024-04-21,2024-04-25,LT,Siauliai,Klaipeda,861,Standard,Delayed,Sorting issue,199,,3,False
1587,2024-06-19,2024-06-20,2024-06-24,LT,Kaunas,Klaipeda,1025,Standard,Delivered,None,30,,1,False
1588,2024-01-18,2024-01-20,2024-01-23,LT,Vilnius,Panevezys,3013,Express,Delivered,None,320,,5,False
1589,2024-12-14,2024-12-14,2024-12-15,LT,Kaunas,Vilnius,3213,Express,Delivered,None,183,,3,True
1590,2024-09-15,2024-09-16,,LT,Kaunas,Panevezys,4089,Standard,Returned,Sorting issue,291,Recipient unavailable,3,False
1591,2024-10-07,2024-10-07,2024-10-10,LT,Panevezys,Klaipeda,2494,Registered,Delivered,None,169,,5,False
1592,2024-06-13,2024-06-14,2024-06-17,LT,Panevezys,Siauliai,3755,Registered,Delivered,None,63,,4,False
1593,2024-05-18,2024-05-19,,LT,Kaunas,Klaipeda,1847,EMS,Returned,Sorting issue,300,Recipient unavailable,5,False
1594,2024-02-02,2024-02-02,2024-02-03,LT,Kaunas,Panevezys,306,EMS,Delivered,None,278,,4,False
1595,2024-09-19,2024-09-21,2024-09-24,LT,Panevezys,Panevezys,1713,EMS,Delivered,None,168,,3,False
1596,2024-11-25,2024-11-26,2024-11-28,LT,Siauliai,Vilnius,604,Standard,Delivered,None,37,,1,True
1597,2024-04-05,2024-04-05,2024-04-08,LT,Siauliai,Siauliai,1367,EMS,Delivered,None,142,,3,False
1598,2024-04-06,2024-04-07,2024-04-09,LT,Vilnius,Panevezys,3765,EMS,Delivered,None,266,,4,False
1599,2024-11-01,2024-11-03,2024-11-07,LT,Kaunas,Panevezys,3604,Registered,Delivered,None,29,,3,True
1600,2024-12-14,2024-12-14,2024-12-18,LT,Kaunas,Siauliai,3022,Standard,Delivered,None,198,,2,True
1601,2024-10-02,2024-10-02,2024-10-04,LT,Klaipeda,Vilnius,4201,Registered,Delivered,None,172,,4,False
1602,2024-12-24,2024-12-26,2024-12-29,LT,Vilnius,Kaunas,3763,EMS,Delivered,None,60,,1,True
1603,2024-07-29,2024-07-31,2024-08-03,LT,Klaipeda,Panevezys,1728,Standard,Delivered,None,339,,3,False
1604,2024-05-19,2024-05-21,2024-05-22,LT,Klaipeda,Kaunas,1788,Standard,Delivered,None,136,,3,False
1605,2024-04-21,2024-04-21,2024-04-23,LT,Vilnius,Kaunas,2699,Express,Delivered,None,307,,2,False
1606,2024-02-07,2024-02-07,2024-02-09,LT,Kaunas,Vilnius,2117,Express,Delivered,None,104,,4,False
1607,2024-05-07,2024-05-08,2024-05-15,LT,Vilnius,Klaipeda,4064,Standard,Delayed,High volume,311,,5,False
1608,2024-12-23,2024-12-24,2024-12-25,LT,Siauliai,Panevezys,2787,Registered,Delivered,None,110,,3,True
1609,2024-07-06,2024-07-08,2024-07-12,LT,Kaunas,Vilnius,735,Standard,Delivered,None,258,,5,False
1610,2024-03-03,2024-03-04,2024-03-09,LT,Kaunas,Vilnius,2695,Registered,Delayed,Weather,40,,2,False
1611,2024-05-07,2024-05-08,2024-05-11,LT,Kaunas,Kaunas,1701,Registered,Delivered,None,232,,5,False
1612,2024-04-27,2024-04-29,2024-05-03,LT,Kaunas,Vilnius,4588,Registered,Delivered,None,242,,3,False
1613,2024-08-16,2024-08-18,2024-08-20,LT,Klaipeda,Vilnius,3954,Express,Delivered,None,308,,5,False
1614,2024-05-27,2024-05-28,2024-06-03,LT,Klaipeda,Klaipeda,3860,Registered,Delayed,Address error,302,,4,False
1615,2024-10-10,2024-10-10,2024-10-11,LT,Kaunas,Klaipeda,2394,Express,Delivered,None,172,,3,False
1616,2024-11-22,2024-11-23,2024-11-26,LT,Siauliai,Panevezys,67,Standard,Delivered,None,221,,5,True
1617,2024-01-14,2024-01-14,2024-01-18,LT,Panevezys,Siauliai,448,Registered,Delivered,None,284,,3,False
1618,2024-03-13,2024-03-15,2024-03-21,LT,Panevezys,Klaipeda,978,Express,Delayed,High volume,247,,1,False
1619,2024-02-21,2024-02-23,2024-02-26,LT,Kaunas,Siauliai,725,Express,Delivered,None,75,,3,False
1620,2024-06-12,2024-06-12,2024-06-13,LT,Panevezys,Vilnius,4367,Express,Delivered,None,172,,1,False
1621,2024-04-09,2024-04-09,,LT,Kaunas,Klaipeda,3724,EMS,Returned,Sorting issue,222,Recipient unavailable,1,False
1622,2024-10-01,2024-10-03,,LT,Kaunas,Kaunas,3551,Standard,Returned,Sorting issue,60,Recipient unavailable,3,False
1623,2024-10-31,2024-11-02,2024-11-09,LT,Kaunas,Panevezys,460,Registered,Delayed,Address error,30,,4,False
1624,2024-11-16,2024-11-16,2024-11-20,LT,Kaunas,Klaipeda,4001,Registered,Delivered,None,317,,1,True
1625,2024-10-24,2024-10-25,2024-10-28,LT,Vilnius,Kaunas,3393,Express,Delivered,None,320,,4,False
1626,2024-04-27,2024-04-28,2024-05-01,LT,Siauliai,Vilnius,2458,Registered,Delivered,None,127,,3,False
1627,2024-05-08,2024-05-10,2024-05-13,LT,Kaunas,Vilnius,1966,Registered,Delivered,None,221,,3,False
1628,2024-02-26,2024-02-28,2024-03-03,LT,Panevezys,Klaipeda,4946,EMS,Delivered,None,45,,1,False
1629,2024-05-31,2024-06-01,2024-06-06,LT,Panevezys,Siauliai,3467,EMS,Delayed,Address error,191,,5,False
1630,2024-07-23,2024-07-24,,LT,Kaunas,Klaipeda,55,EMS,Lost,Sorting issue,173,,5,False
1631,2024-01-23,2024-01-25,2024-01-28,LT,Siauliai,Siauliai,2885,EMS,Delivered,None,309,,5,False
1632,2024-03-28,2024-03-28,,LT,Siauliai,Vilnius,2974,Express,Lost,High volume,296,,5,False
1633,2024-12-02,2024-12-02,2024-12-04,LT,Siauliai,Vilnius,169,Express,Delivered,None,60,,1,True
1634,2024-10-15,2024-10-17,2024-10-18,LT,Vilnius,Vilnius,1457,Standard,Delivered,None,106,,4,False
1635,2024-08-01,2024-08-02,2024-08-10,LT,Siauliai,Vilnius,3106,Registered,Delayed,Address error,12,,1,False
1636,2024-06-09,2024-06-11,2024-06-15,LT,Vilnius,Kaunas,1184,Registered,Delayed,Sorting issue,45,,3,False
1637,2024-05-26,2024-05-28,2024-05-30,LT,Kaunas,Panevezys,3262,Express,Delivered,None,34,,3,False
1638,2024-07-18,2024-07-20,2024-07-24,LT,Klaipeda,Siauliai,208,Registered,Delivered,None,143,,4,False
1639,2024-10-07,2024-10-08,2024-10-10,LT,Vilnius,Panevezys,4758,Registered,Delivered,None,10,,2,False
1640,2024-12-27,2024-12-29,2024-12-30,LT,Siauliai,Kaunas,1547,Express,Delivered,None,138,,4,True
1641,2024-12-17,2024-12-17,2024-12-19,LT,Panevezys,Panevezys,3238,Express,Delivered,None,73,,1,True
1642,2024-03-03,2024-03-04,2024-03-06,LT,Panevezys,Klaipeda,1597,Express,Delivered,None,261,,1,False
1643,2024-04-11,2024-04-11,2024-04-12,LT,Panevezys,Kaunas,2594,EMS,Delivered,None,223,,5,False
1644,2024-04-12,2024-04-13,2024-04-17,LT,Klaipeda,Siauliai,1528,EMS,Delivered,None,229,,1,False
1645,2024-06-03,2024-06-04,2024-06-07,LT,Panevezys,Klaipeda,3516,Registered,Delivered,None,173,,4,False
1646,2024-09-03,2024-09-03,2024-09-07,LT,Kaunas,Siauliai,2581,Express,Delivered,None,188,,3,False
1647,2024-01-26,2024-01-27,2024-01-30,LT,Panevezys,Panevezys,4453,Express,Delivered,None,151,,3,False
1648,2024-01-01,2024-01-01,2024-01-03,LT,Vilnius,Siauliai,2956,EMS,Delivered,None,224,,3,False
1649,2024-05-22,2024-05-24,2024-05-28,LT,Kaunas,Vilnius,1362,Standard,Delivered,None,242,,4,False
1650,2024-10-11,2024-10-13,2024-10-17,LT,Panevezys,Vilnius,1950,Express,Delivered,None,43,,3,False
1651,2024-07-10,2024-07-10,2024-07-13,LT,Klaipeda,Kaunas,900,Standard,Delivered,None,324,,1,False
1652,2024-11-15,2024-11-16,2024-11-18,LT,Siauliai,Siauliai,4121,Registered,Delivered,None,236,,5,True
1653,2024-08-20,2024-08-22,2024-08-23,LT,Siauliai,Panevezys,4523,Express,Delivered,None,127,,4,False
1654,2024-08-31,2024-08-31,2024-09-05,LT,Siauliai,Kaunas,4187,EMS,Delayed,High volume,80,,1,False
1655,2024-05-25,2024-05-25,,LT,Siauliai,Klaipeda,822,EMS,Returned,Sorting issue,187,Recipient unavailable,4,False
1656,2024-07-15,2024-07-15,2024-07-18,LT,Panevezys,Siauliai,3696,Registered,Delivered,None,185,,3,False
1657,2024-06-24,2024-06-24,2024-06-25,LT,Panevezys,Panevezys,1319,EMS,Delivered,None,323,,4,False
1658,2024-07-05,2024-07-07,2024-07-08,LT,Vilnius,Panevezys,1465,Standard,Delivered,None,239,,5,False
1659,2024-08-05,2024-08-06,2024-08-07,LT,Siauliai,Kaunas,191,Registered,Delivered,None,207,,4,False
1660,2024-06-06,2024-06-06,2024-06-09,LT,Panevezys,Vilnius,525,EMS,Delivered,None,183,,3,False
1661,2024-11-30,2024-11-30,2024-12-03,LT,Vilnius,Siauliai,4593,Standard,Delivered,None,277,,4,True
1662,2024-11-20,2024-11-21,2024-11-22,LT,Klaipeda,Siauliai,1531,EMS,Delivered,None,230,,3,True
1663,2024-07-03,2024-07-04,2024-07-07,LT,Kaunas,Panevezys,3512,EMS,Delivered,None,242,,3,False
1664,2024-09-09,2024-09-11,2024-09-15,LT,Vilnius,Siauliai,3670,Express,Delivered,None,126,,4,False
1665,2024-04-15,2024-04-15,2024-04-19,LT,Klaipeda,Kaunas,4185,Standard,Delivered,None,5,,1,False
1666,2024-04-17,2024-04-18,2024-04-20,LT,Kaunas,Siauliai,2903,Registered,Delivered,None,89,,4,False
1667,2024-12-01,2024-12-03,2024-12-09,LT,Panevezys,Siauliai,544,EMS,Delayed,Address error,279,,5,True
1668,2024-02-17,2024-02-18,2024-02-22,LT,Kaunas,Vilnius,4413,Registered,Delivered,None,104,,4,False
1669,2024-10-26,2024-10-28,2024-10-31,LT,Kaunas,Klaipeda,4881,EMS,Delivered,None,289,,4,False
1670,2024-12-26,2024-12-26,2024-12-30,LT,Vilnius,Klaipeda,1040,EMS,Delayed,Weather,123,,1,True
1671,2024-09-26,2024-09-26,2024-09-28,LT,Siauliai,Vilnius,3196,Express,Delivered,None,14,,4,False
1672,2024-02-06,2024-02-08,2024-02-10,LT,Klaipeda,Panevezys,1360,Registered,Delivered,None,309,,3,False
1673,2024-06-10,2024-06-12,2024-06-13,LT,Vilnius,Kaunas,2654,EMS,Delivered,None,170,,1,False
1674,2024-04-01,2024-04-03,2024-04-06,LT,Vilnius,Vilnius,718,Registered,Delivered,None,154,,2,False
1675,2024-09-24,2024-09-25,2024-09-27,LT,Panevezys,Siauliai,3465,EMS,Delivered,None,347,,3,False
1676,2024-07-14,2024-07-16,2024-07-18,LT,Kaunas,Vilnius,2668,Registered,Delivered,None,306,,5,False
1677,2024-05-12,2024-05-14,2024-05-17,LT,Klaipeda,Vilnius,1147,EMS,Delivered,None,56,,3,False
1678,2024-08-25,2024-08-26,,LT,Panevezys,Klaipeda,4929,Registered,Returned,Sorting issue,85,Recipient unavailable,5,False
1679,2024-03-12,2024-03-14,2024-03-18,LT,Siauliai,Klaipeda,3535,EMS,Delivered,None,78,,4,False
1680,2024-07-13,2024-07-13,2024-07-16,LT,Klaipeda,Vilnius,3514,Standard,Delivered,None,22,,4,False
1681,2024-01-17,2024-01-18,2024-01-19,LT,Siauliai,Vilnius,588,Standard,Delivered,None,342,,3,False
1682,2024-11-11,2024-11-13,2024-11-14,LT,Vilnius,Klaipeda,2152,Express,Delivered,None,262,,5,True
1683,2024-11-27,2024-11-28,2024-11-29,LT,Kaunas,Klaipeda,1401,Express,Delivered,None,84,,4,True
1684,2024-05-31,2024-05-31,2024-06-01,LT,Kaunas,Vilnius,1011,Standard,Delivered,None,219,,1,False
1685,2024-03-22,2024-03-23,2024-03-27,LT,Klaipeda,Klaipeda,1244,EMS,Delivered,None,59,,5,False
1686,2024-10-19,2024-10-21,2024-10-25,LT,Vilnius,Klaipeda,4414,EMS,Delivered,None,273,,4,False
1687,2024-04-01,2024-04-03,2024-04-06,LT,Kaunas,Kaunas,486,Standard,Delivered,None,309,,1,False
1688,2024-05-11,2024-05-12,2024-05-14,LT,Kaunas,Kaunas,80,Standard,Delivered,None,125,,3,False
1689,2024-06-02,2024-06-03,2024-06-07,LT,Siauliai,Siauliai,1814,EMS,Delivered,None,115,,3,False
1690,2024-06-24,2024-06-26,2024-06-30,LT,Siauliai,Kaunas,3463,Registered,Delivered,None,190,,5,False
1691,2024-09-13,2024-09-14,2024-09-16,LT,Panevezys,Panevezys,1745,Registered,Delivered,None,192,,5,False
1692,2024-02-24,2024-02-24,2024-02-28,LT,Vilnius,Siauliai,3488,Standard,Delivered,None,240,,4,False
1693,2024-06-05,2024-06-05,2024-06-09,LT,Kaunas,Vilnius,3973,EMS,Delivered,None,199,,2,False
1694,2024-07-26,2024-07-27,2024-07-28,LT,Kaunas,Panevezys,4290,EMS,Delivered,None,160,,2,False
1695,2024-07-04,2024-07-05,2024-07-11,LT,Klaipeda,Siauliai,2234,EMS,Delayed,Address error,210,,3,False
1696,2024-05-25,2024-05-25,2024-05-29,LT,Siauliai,Vilnius,189,Express,Delivered,None,242,,5,False
1697,2024-09-02,2024-09-03,2024-09-04,LT,Klaipeda,Panevezys,3787,EMS,Delivered,None,186,,3,False
1698,2024-10-23,2024-10-23,,LT,Siauliai,Panevezys,356,Express,Returned,High volume,112,Damaged,5,False
1699,2024-10-13,2024-10-13,2024-10-16,LT,Siauliai,Klaipeda,432,Standard,Delivered,None,301,,4,False
1700,2024-04-17,2024-04-19,2024-04-23,LT,Siauliai,Panevezys,1612,Registered,Delivered,None,16,,2,False
1701,2024-07-06,2024-07-06,2024-07-09,LT,Klaipeda,Klaipeda,4819,Express,Delivered,None,11,,1,False
1702,2024-08-31,2024-09-01,2024-09-02,LT,Siauliai,Vilnius,4110,Express,Delivered,None,317,,2,False
1703,2024-08-30,2024-09-01,2024-09-04,LT,Panevezys,Panevezys,3829,Express,Delivered,None,60,,5,False
1704,2024-02-13,2024-02-13,2024-02-16,LT,Vilnius,Siauliai,2549,Registered,Delivered,None,73,,4,False
1705,2024-12-27,2024-12-29,2024-12-31,LT,Siauliai,Siauliai,3166,Registered,Delivered,None,188,,5,True
1706,2024-08-18,2024-08-18,2024-08-20,LT,Siauliai,Siauliai,2270,Express,Delivered,None,51,,1,False
1707,2024-01-09,2024-01-10,2024-01-12,LT,Kaunas,Panevezys,4360,EMS,Delivered,None,217,,1,False
1708,2024-08-09,2024-08-10,2024-08-12,LT,Vilnius,Kaunas,3678,Standard,Delivered,None,9,,5,False
1709,2024-09-08,2024-09-08,2024-09-09,LT,Vilnius,Siauliai,4922,Registered,Delivered,None,115,,4,False
1710,2024-02-05,2024-02-05,2024-02-08,LT,Siauliai,Vilnius,4880,Standard,Delivered,None,7,,4,False
1711,2024-12-22,2024-12-24,2024-12-26,LT,Siauliai,Kaunas,792,Express,Delivered,None,174,,1,True
1712,2024-08-29,2024-08-30,2024-09-03,LT,Panevezys,Klaipeda,3242,Standard,Delivered,None,88,,2,False
1713,2024-03-10,2024-03-12,2024-03-15,LT,Kaunas,Siauliai,1373,EMS,Delivered,None,167,,1,False
1714,2024-01-03,2024-01-05,2024-01-09,LT,Vilnius,Vilnius,1461,Registered,Delivered,None,314,,2,False
1715,2024-07-29,2024-07-31,2024-08-02,LT,Klaipeda,Klaipeda,3277,Standard,Delivered,None,29,,5,False
1716,2024-05-19,2024-05-19,,LT,Klaipeda,Vilnius,1035,Registered,Returned,Address error,246,Recipient unavailable,4,False
1717,2024-03-09,2024-03-11,2024-03-14,LT,Klaipeda,Klaipeda,1439,Standard,Delivered,None,95,,5,False
1718,2024-04-25,2024-04-26,2024-05-03,LT,Panevezys,Klaipeda,684,EMS,Delayed,Sorting issue,155,,1,False
1719,2024-12-12,2024-12-14,2024-12-18,LT,Vilnius,Siauliai,1814,Express,Delivered,None,201,,2,True
1720,2024-08-13,2024-08-13,2024-08-19,LT,Siauliai,Panevezys,1277,Standard,Delayed,High volume,230,,4,False
1721,2024-02-04,2024-02-06,2024-02-07,LT,Siauliai,Siauliai,2534,Standard,Delivered,None,344,,5,False
1722,2024-03-02,2024-03-02,2024-03-04,LT,Klaipeda,Panevezys,3207,Registered,Delivered,None,322,,4,False
1723,2024-08-18,2024-08-18,2024-08-21,LT,Siauliai,Klaipeda,121,Express,Delivered,None,52,,3,False
1724,2024-10-06,2024-10-08,,LT,Vilnius,Siauliai,276,Standard,Lost,Sorting issue,115,,5,False
1725,2024-02-20,2024-02-21,2024-02-28,LT,Siauliai,Siauliai,3209,Express,Delayed,Weather,341,,3,False
1726,2024-10-14,2024-10-15,,LT,Panevezys,Panevezys,685,Registered,Returned,Weather,310,Damaged,1,False
1727,2024-01-19,2024-01-19,2024-01-23,LT,Vilnius,Kaunas,3307,Standard,Delivered,None,68,,3,False
